6
runoff 1
basin_cfs 1
basin_ssflow_cfs 1
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_dunnian 1
180 1983 3 29 0 0 0   1.200E+01  9.463E+00  7.051E+00 -1.802E+00  6.092E-01  2.135E-03
181 1983 3 30 0 0 0   1.500E+01  7.733E+00  5.829E+00 -1.791E+00  1.129E-01  3.958E-04
182 1983 3 31 0 0 0   2.900E+01  1.362E+01  1.125E+01 -2.033E+00  3.416E-01  1.140E-03
183 1983 4 1 0 0 0   2.200E+01  8.997E+00  6.625E+00 -1.968E+00  4.046E-01  1.418E-03
184 1983 4 2 0 0 0   2.000E+01  1.068E+01  8.200E+00 -1.984E+00  4.984E-01  1.733E-03
185 1983 4 3 0 0 0   1.800E+01  8.700E+00  6.628E+00 -1.940E+00  1.308E-01  4.547E-04
186 1983 4 4 0 0 0   1.700E+01  1.002E+01  7.552E+00 -1.884E+00  5.884E-01  2.062E-03
187 1983 4 5 0 0 0   1.500E+01  8.074E+00  6.101E+00 -1.848E+00  1.248E-01  4.374E-04
188 1983 4 6 0 0 0   1.500E+01  8.206E+00  5.932E+00 -1.812E+00  4.627E-01  1.622E-03
189 1983 4 7 0 0 0   1.500E+01  7.841E+00  5.746E+00 -1.789E+00  3.056E-01  1.071E-03
190 1983 4 8 0 0 0   1.600E+01  7.403E+00  5.416E+00 -1.762E+00  2.249E-01  7.882E-04
191 1983 4 9 0 0 0   1.700E+01  7.125E+00  5.122E+00 -1.732E+00  2.708E-01  9.489E-04
192 1983 4 10 0 0 0   1.700E+01  6.992E+00  4.942E+00 -1.709E+00  3.404E-01  1.193E-03
193 1983 4 11 0 0 0   1.500E+01  6.959E+00  4.919E+00 -1.684E+00  3.550E-01  1.244E-03
194 1983 4 12 0 0 0   1.400E+01  7.807E+00  5.702E+00 -1.678E+00  4.263E-01  1.494E-03
195 1983 4 13 0 0 0   1.400E+01  6.347E+00  4.526E+00 -1.677E+00  1.442E-01  5.047E-04
196 1983 4 14 0 0 0   1.300E+01  6.789E+00  4.602E+00 -1.661E+00  5.258E-01  1.843E-03
197 1983 4 15 0 0 0   1.400E+01  6.405E+00  4.508E+00 -1.655E+00  2.425E-01  8.499E-04
198 1983 4 16 0 0 0   1.500E+01  6.281E+00  4.403E+00 -1.642E+00  2.357E-01  8.261E-04
199 1983 4 17 0 0 0   1.700E+01  6.109E+00  4.240E+00 -1.621E+00  2.478E-01  8.684E-04
200 1983 4 18 0 0 0   1.800E+01  6.029E+00  4.133E+00 -1.611E+00  2.848E-01  9.972E-04
201 1983 4 19 0 0 0   2.100E+01  6.013E+00  4.072E+00 -1.587E+00  3.535E-01  1.239E-03
202 1983 4 20 0 0 0   2.200E+01  7.104E+00  5.060E+00 -1.694E+00  3.497E-01  1.210E-03
203 1983 4 21 0 0 0   2.400E+01  7.129E+00  5.180E+00 -1.791E+00  1.585E-01  5.340E-04
204 1983 4 22 0 0 0   2.800E+01  6.861E+00  4.682E+00 -1.740E+00  4.390E-01  1.538E-03
205 1983 4 23 0 0 0   2.700E+01  1.350E+01  1.043E+01 -2.003E+00  1.073E+00  3.701E-03
206 1983 4 24 0 0 0   2.300E+01  7.687E+00  5.707E+00 -1.938E+00  4.195E-02  1.427E-04
207 1983 4 25 0 0 0   2.000E+01  1.810E+01  1.452E+01 -2.047E+00  1.528E+00  5.307E-03
208 1983 4 26 0 0 0   1.900E+01  8.472E+00  6.460E+00 -1.974E+00  3.854E-02  1.351E-04
209 1983 4 27 0 0 0   1.900E+01  1.052E+01  8.129E+00 -1.989E+00  4.039E-01  1.396E-03
210 1983 4 28 0 0 0   1.900E+01  4.776E+01  4.198E+01 -2.209E+00  3.568E+00  1.241E-02
211 1983 4 29 0 0 0   1.900E+01  2.507E+01  2.172E+01 -2.306E+00  1.049E+00  3.624E-03
212 1983 4 30 0 0 0   2.000E+01  1.676E+01  1.406E+01 -2.273E+00  4.311E-01  1.487E-03
213 1983 5 1 0 0 0   1.900E+01  1.469E+01  1.216E+01 -2.182E+00  3.484E-01  1.212E-03
214 1983 5 2 0 0 0   1.900E+01  1.295E+01  1.046E+01 -2.075E+00  4.093E-01  1.434E-03
215 1983 5 3 0 0 0   2.300E+01  1.219E+01  9.752E+00 -2.001E+00  4.370E-01  1.530E-03
216 1983 5 4 0 0 0   2.700E+01  1.730E+01  1.421E+01 -2.051E+00  1.038E+00  3.611E-03
217 1983 5 5 0 0 0   2.600E+01  1.900E+01  1.602E+01 -2.096E+00  8.927E-01  3.099E-03
218 1983 5 6 0 0 0   2.400E+01  1.130E+01  9.190E+00 -2.055E+00  5.814E-02  1.970E-04
219 1983 5 7 0 0 0   2.800E+01  1.156E+01  9.101E+00 -1.981E+00  4.737E-01  1.658E-03
